,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Buddy Hield,44:18,.712,.700,.733,.067,0.0,7.6,4.0,33.5,2.2,0.0,24.5,20.7,113,111,6.0
1,Tyrese Maxey,39:24,.606,.565,.304,.174,3.1,14.2,8.9,32.3,0.0,0.0,10.8,31.6,115,115,4.2
2,Paul Reed,39:08,.676,.625,.083,.250,9.4,25.7,17.9,7.6,0.0,2.3,0.0,15.3,144,110,4.3
3,Kelly Oubre Jr.,32:40,.379,.364,.364,.182,0.0,10.3,5.4,8.4,1.5,0.0,7.8,17.7,77,112,-9.5
4,KJ Martin,28:09,.643,.643,.286,.000,4.4,15.9,10.4,15.0,0.0,0.0,22.2,14.3,106,114,-0.3
5,Ricky Council IV,22:40,.597,.550,.400,.200,0.0,19.7,10.3,13.9,0.0,0.0,8.4,23.5,111,113,0.7
6,Cameron Payne,21:59,.143,.143,.714,.000,5.6,10.2,8.0,16.9,0.0,0.0,0.0,14.3,63,116,-11.6
7,Mo Bamba,8:52,.284,,,,0.0,37.8,19.8,0.0,0.0,0.0,53.2,19.0,27,109,-21.6
8,Terquavion Smith,2:50,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0,118,-22.2
9,Nicolas Batum,Did Not Dress,,,,,,,,,,,,,,,
10,Kenneth Lofton Jr.,Did Not Play,,,,,,,,,,,,,,,
