,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Shai Gilgeous-Alexander,34:46,7,15,.467,1,2,.500,9,9,1.000,0,4,4,6,0,0,1,2,24,19.9,+9
1,Chet Holmgren,32:22,7,10,.700,3,5,.600,1,2,.500,0,10,10,3,0,2,3,3,18,15.7,+16
2,Luguentz Dort,29:50,7,10,.700,4,5,.800,0,0,,0,4,4,3,0,1,0,4,18,16.2,+15
3,Jalen Williams,28:43,7,14,.500,1,3,.333,2,4,.500,0,3,3,5,0,1,3,1,17,10.9,+7
4,Josh Giddey,26:51,8,16,.500,4,8,.500,0,0,,1,5,6,5,0,0,2,3,20,14.5,+4
5,Cason Wallace,22:31,3,7,.429,2,4,.500,2,2,1.000,1,2,3,1,0,1,0,5,10,7.0,+9
6,Kenrich Williams,17:45,1,4,.250,0,2,.000,0,0,,0,4,4,2,0,0,0,0,2,2.2,+7
7,Isaiah Joe,15:54,2,2,1.000,2,2,1.000,1,2,.500,0,1,1,0,0,0,2,1,7,3.9,+7
8,Vasilije Micić,12:23,1,1,1.000,0,0,,0,0,,1,2,3,4,1,0,0,4,2,5.2,+6
9,Aaron Wiggins,10:33,0,0,,0,0,,0,0,,1,4,5,0,0,0,2,0,0,-0.1,+3
10,Jaylin Williams,6:30,1,3,.333,0,1,.000,1,1,1.000,1,2,3,2,0,1,0,1,3,4.3,-2
11,Lindy Waters III,1:52,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,-1
12,Dāvis Bertāns,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Tre Mann,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Aleksej Pokusevski,Did Not Play,,,,,,,,,,,,,,,,,,,,
