,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Malaki Branham,28:27,3,6,.500,0,2,.000,2,2,1.000,0,0,0,2,0,0,0,0,8,6.4,-28
1,Keldon Johnson,23:06,6,12,.500,0,0,,4,5,.800,1,2,3,3,0,0,1,1,16,11.6,-19
2,Victor Wembanyama,21:17,3,12,.250,2,5,.400,5,6,.833,1,9,10,0,1,2,2,1,13,8.8,-9
3,Jeremy Sochan,20:39,3,9,.333,0,1,.000,0,0,,1,2,3,1,0,0,2,2,6,0.1,-18
4,Zach Collins,19:40,6,8,.750,1,2,.500,1,3,.333,2,3,5,2,0,0,2,2,14,10.9,-12
5,Doug McDermott,19:32,5,9,.556,4,6,.667,3,4,.750,0,1,1,4,0,0,0,1,17,15.0,-18
6,Tre Jones,18:47,1,5,.200,0,2,.000,2,2,1.000,1,0,1,8,0,0,1,1,4,5.8,-21
7,Cedi Osman,18:40,2,6,.333,1,2,.500,1,2,.500,1,2,3,2,1,0,1,1,6,4.5,-22
8,Charles Bassey,17:18,5,5,1.000,0,0,,0,0,,2,1,3,1,3,0,1,3,10,11.7,-26
9,Julian Champagnie,16:35,2,8,.250,0,3,.000,0,0,,0,2,2,0,0,2,1,0,4,0.2,-15
10,Devonte' Graham,12:00,0,2,.000,0,1,.000,2,2,1.000,1,0,1,1,2,1,0,0,2,4.7,-9
11,Sandro Mamukelashvili,8:49,2,4,.500,0,2,.000,1,2,.500,2,2,4,1,0,0,0,0,5,5.3,-6
12,Dominick Barlow,7:35,1,4,.250,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,4,1.2,-1
13,Blake Wesley,7:35,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,0,2,2,-0.5,-1
