,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Miles Bridges,40:31,.718,.700,.650,.100,5.6,36.7,21.2,22.0,1.3,6.1,0.0,23.2,152,116,15.8
1,Brandon Miller,38:24,.480,.452,.476,.095,0.0,3.0,1.5,12.5,1.3,0.0,8.4,28.0,95,128,-8.4
2,Cody Martin,28:01,.335,.350,.200,.100,0.0,4.1,2.0,29.5,0.0,0.0,22.3,21.6,75,131,-14.6
3,Nick Richards,24:32,.868,.750,.000,1.000,14.0,14.0,14.0,5.7,0.0,3.4,0.0,10.6,194,126,-1.7
4,Bryce McGowens,12:40,.434,.250,.500,1.000,0.0,18.0,9.0,20.9,0.0,0.0,0.0,20.5,111,128,-5.9
5,P.J. Washington,35:54,.693,.676,.529,.235,9.6,15.9,12.7,5.0,0.0,2.3,13.8,27.3,121,126,-0.5
6,Ish Smith,15:56,.500,.500,.333,.000,0.0,0.0,0.0,16.3,0.0,0.0,0.0,8.5,127,132,-9.2
7,Leaky Black,12:59,.750,.750,1.000,.000,0.0,8.8,4.4,10.2,3.9,0.0,0.0,6.9,158,121,0.8
8,Nick Smith Jr.,12:28,.500,.500,.600,.000,9.2,9.2,9.2,11.9,0.0,0.0,16.7,21.7,97,130,-7.8
9,Frank Ntilikina,9:54,.000,.000,1.000,.000,0.0,34.6,17.3,36.4,0.0,0.0,0.0,18.2,49,124,-16.0
10,Nathan Mensah,8:40,,,,,0.0,13.2,6.6,0.0,5.9,9.5,,0.0,0,108,-0.8
11,James Bouknight,Did Not Play,,,,,,,,,,,,,,,
12,JT Thor,Did Not Play,,,,,,,,,,,,,,,
