,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Sam Hauser,34:52,4,6,.667,2,4,.500,0,0,,0,5,5,1,0,0,0,3,10,8.4,+24
1,Jrue Holiday,33:53,7,13,.538,4,6,.667,3,3,1.000,2,6,8,10,2,1,3,1,21,24.2,+17
2,Derrick White,29:19,10,13,.769,6,9,.667,2,3,.667,1,1,2,7,1,3,1,1,28,30.1,+16
3,Jaylen Brown,29:13,11,21,.524,0,3,.000,6,7,.857,1,4,5,6,0,0,0,2,28,22.6,+22
4,Kristaps Porziņģis,29:13,7,11,.636,3,4,.750,7,8,.875,2,7,9,2,0,6,3,3,24,23.6,+22
5,Payton Pritchard,29:29,6,12,.500,6,11,.545,2,3,.667,0,4,4,4,1,0,1,1,20,17.2,+10
6,Neemias Queta,18:47,3,8,.375,0,0,,0,0,,4,4,8,0,1,0,1,5,6,3.6,+3
7,Oshae Brissett,16:41,1,1,1.000,1,1,1.000,0,0,,2,3,5,2,0,0,0,0,3,6.4,+4
8,Svi Mykhailiuk,16:13,1,6,.167,0,4,.000,0,0,,2,2,4,3,1,0,0,1,2,2.9,+7
9,Lamar Stevens,2:20,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0
10,Dalano Banton,Did Not Play,,,,,,,,,,,,,,,,,,,,
