,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Aaron Gordon,31:37,4,11,.364,0,2,.000,3,6,.500,2,2,4,5,1,2,1,2,11,9.8,-18
1,Kentavious Caldwell-Pope,30:39,2,9,.222,1,5,.200,4,4,1.000,2,0,2,2,1,1,1,1,9,6.6,-13
2,Nikola Jokić,27:49,8,13,.615,0,0,,2,5,.400,1,9,10,7,1,1,3,5,18,15.9,-16
3,Michael Porter Jr.,27:23,7,15,.467,5,9,.556,2,2,1.000,1,5,6,0,1,0,2,2,21,13.7,-31
4,Reggie Jackson,21:01,3,5,.600,1,1,1.000,0,0,,0,0,0,1,2,0,2,2,7,4.6,-28
5,Christian Braun,25:17,6,11,.545,1,1,1.000,0,0,,0,2,2,0,0,0,0,1,13,7.9,+3
6,Julian Strawther,19:52,2,6,.333,1,3,.333,2,2,1.000,0,2,2,1,0,1,0,4,7,4.0,+8
7,Jalen Pickett,19:03,2,4,.500,2,3,.667,2,2,1.000,0,2,2,3,1,0,1,0,8,8.7,+7
8,Justin Holiday,17:21,2,3,.667,2,3,.667,0,0,,0,1,1,1,0,0,0,2,6,4.9,+1
9,Zeke Nnaji,14:17,3,4,.750,1,1,1.000,2,2,1.000,3,1,4,1,0,0,1,2,9,8.7,+7
10,Collin Gillespie,2:50,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+10
11,Hunter Tyson,2:50,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,+10
12,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Braxton Key,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Peyton Watson,Did Not Play,,,,,,,,,,,,,,,,,,,,
