,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Stephen Curry,35:14,.725,.700,.450,.550,4.0,3.2,3.5,31.9,5.7,2.4,7.5,34.4,146,115,17.4
1,Jonathan Kuminga,34:02,.586,.536,.357,.357,8.3,13.1,11.0,17.6,0.0,5.0,5.8,22.8,131,123,2.0
2,Chris Paul,29:59,.888,.900,.600,.800,0.0,7.4,4.2,17.2,0.0,0.0,12.9,11.7,164,127,1.7
3,Klay Thompson,25:24,.682,.682,.727,.000,0.0,13.2,7.4,12.3,0.0,3.4,8.3,21.3,130,123,0.8
4,Trayce Jackson-Davis,23:31,.753,.750,.000,1.500,12.0,9.5,10.6,11.4,2.1,7.3,31.1,18.5,118,118,1.4
5,Brandin Podziemski,28:26,.571,.643,.429,.571,5.0,11.8,8.8,9.6,3.5,0.0,0.0,13.9,130,117,1.1
6,Andrew Wiggins,21:20,.601,.643,.429,.429,0.0,15.7,8.8,0.0,4.7,0.0,10.7,19.7,104,113,-1.1
7,Kevon Looney,17:20,.665,.500,.000,2.000,8.1,25.8,18.0,14.1,0.0,0.0,0.0,9.8,166,119,-0.8
8,Dario Šarić,14:13,.333,.333,.333,.000,9.9,15.7,13.2,8.7,0.0,0.0,40.0,15.9,66,124,-13.2
9,Gary Payton II,10:31,.200,.200,.600,.000,13.4,31.8,23.7,0.0,0.0,0.0,16.7,25.8,51,117,-22.1
10,Draymond Green,Did Not Dress,,,,,,,,,,,,,,,
11,Cory Joseph,Did Not Play,,,,,,,,,,,,,,,
12,Moses Moody,Did Not Play,,,,,,,,,,,,,,,
13,Lester Quinones,Did Not Play,,,,,,,,,,,,,,,
14,Jerome Robinson,Did Not Play,,,,,,,,,,,,,,,
