,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyle Kuzma,30:07,.487,.500,.235,.059,3.3,6.8,5.0,12.6,0.0,0.0,14.7,28.0,88,130,-6.7
1,Tyus Jones,27:55,.643,.600,.100,.200,0.0,7.3,3.6,18.6,1.7,2.4,8.4,17.6,126,124,2.8
2,Deni Avdija,27:17,.727,.722,.444,.333,0.0,26.2,12.8,25.6,1.8,5.0,0.0,15.6,156,115,13.3
3,Jordan Poole,23:36,.508,.429,.286,.286,0.0,8.7,4.2,12.8,0.0,0.0,27.6,19.0,81,129,-12.7
4,Daniel Gafford,21:37,.255,.200,.000,.400,9.1,0.0,4.6,12.4,0.0,6.3,14.5,13.1,73,129,-7.9
5,Bilal Coulibaly,25:27,.709,.750,.333,.667,15.4,24.1,19.6,12.4,0.0,0.0,20.5,15.8,124,122,0.9
6,Corey Kispert,20:44,.318,.318,.636,.000,0.0,9.9,4.8,14.9,0.0,3.3,0.0,21.9,78,127,-7.6
7,Danilo Gallinari,18:41,.222,.222,.556,.000,0.0,10.9,5.4,7.8,0.0,0.0,0.0,19.9,56,128,-16.6
8,Mike Muscala,15:14,1.031,1.000,1.000,.667,0.0,0.0,0.0,0.0,3.1,0.0,20.5,13.2,153,126,5.6
9,Jared Butler,13:38,.434,.250,.500,1.000,0.0,22.5,11.0,0.0,0.0,0.0,34.2,26.5,60,123,-19.9
10,Patrick Baldwin Jr.,3:56,.000,.000,.000,.000,49.8,51.9,50.8,0.0,0.0,17.2,0.0,31.5,41,102,-14.8
11,Jules Bernard,3:56,.000,.000,1.000,.000,0.0,0.0,0.0,32.1,0.0,0.0,0.0,10.5,48,133,-8.9
12,Anthony Gill,3:56,.250,.250,.250,.000,74.7,0.0,38.1,0.0,0.0,0.0,0.0,42.0,88,132,-15.6
13,Eugene Omoruyi,3:56,.615,.500,.500,.500,0.0,26.0,12.7,0.0,12.2,0.0,45.0,46.6,63,94,-10.5
