,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kyle Kuzma,29:12,.692,.594,.438,.500,0.0,30.6,16.2,5.3,0.0,2.9,13.3,33.9,118,135,-1.5
1,Jordan Poole,28:32,.778,.778,.722,.000,0.0,0.0,0.0,12.4,0.0,0.0,5.3,29.3,135,142,3.6
2,Tyus Jones,28:19,.800,.800,.200,.000,0.0,3.9,2.1,47.5,1.6,0.0,0.0,15.5,178,138,7.2
3,Daniel Gafford,24:38,.680,.600,.000,.400,10.3,13.6,12.0,5.1,0.0,10.3,0.0,10.5,157,132,-3.1
4,Deni Avdija,23:28,.461,.438,.375,.500,0.0,23.8,12.6,16.2,2.0,0.0,17.0,22.0,89,133,-11.3
5,Bilal Coulibaly,33:02,.546,.429,.286,1.000,3.8,10.1,7.2,7.3,0.0,2.5,0.0,13.4,127,138,-5.5
6,Mike Muscala,23:22,.975,.833,.333,2.000,5.4,23.9,15.2,10.3,2.0,3.6,26.2,14.4,155,131,3.3
7,Corey Kispert,20:32,.509,.500,.833,.333,0.0,16.3,8.7,17.8,0.0,0.0,22.5,19.0,92,139,-9.1
8,Anthony Gill,19:33,.400,.400,.400,.000,6.5,17.1,12.1,18.8,0.0,0.0,16.7,13.5,101,139,-7.8
9,Jared Butler,4:41,.901,.875,.500,.250,0.0,23.8,12.7,0.0,0.0,0.0,0.0,41.7,166,138,20.9
10,Eugene Omoruyi,4:41,.333,.333,.333,.000,0.0,47.7,25.3,0.0,0.0,0.0,0.0,28.2,66,133,-22.4
