,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Miles Bridges,36:54,.506,.471,.118,.235,2.8,13.5,6.9,11.3,4.1,0.0,0.0,21.5,122,145,-1.4
1,Terry Rozier,34:37,.458,.423,.385,.115,6.0,33.5,16.6,31.2,1.5,0.0,3.5,34.6,115,148,0.9
2,Brandon Miller,32:46,.587,.588,.235,.118,6.4,20.2,11.7,13.8,1.5,0.0,5.3,24.4,127,150,-0.6
3,Gordon Hayward,23:44,.720,.700,.200,1.200,0.0,7.0,2.7,15.6,0.0,0.0,20.7,17.2,124,156,-3.6
4,Nick Richards,19:01,.500,.500,.000,.000,32.9,17.4,26.9,0.0,0.0,0.0,0.0,8.9,151,154,-10.4
5,P.J. Washington,26:45,.551,.500,.700,.200,11.7,6.2,9.6,0.0,0.0,0.0,8.4,18.8,121,156,-7.5
6,Bryce McGowens,20:59,.500,.500,.500,.000,0.0,0.0,0.0,5.4,0.0,0.0,50.0,8.1,57,156,-18.6
7,Ish Smith,15:45,.667,.667,.000,.000,0.0,0.0,0.0,47.0,0.0,0.0,25.0,10.8,136,156,-1.2
8,Nathan Mensah,7:22,1.000,1.000,.000,.000,14.2,22.5,17.4,0.0,6.9,0.0,0.0,11.5,203,137,11.1
9,James Bouknight,5:58,.500,.500,1.000,.000,0.0,55.5,21.5,0.0,0.0,0.0,25.0,28.4,76,149,-12.8
10,Nick Smith Jr.,5:58,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,49.7,84,156,-16.6
11,JT Thor,5:58,1.136,,,,17.5,0.0,10.7,0.0,0.0,0.0,0.0,6.2,240,156,-6.3
12,Leaky Black,4:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,156,-11.7
