,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyrese Maxey,35:22,8,22,.364,2,8,.250,2,5,.400,0,0,0,7,1,0,2,4,20,8.9,-12
1,Tobias Harris,34:19,6,16,.375,0,3,.000,3,4,.750,3,4,7,4,0,1,0,1,15,12.2,-20
2,Kelly Oubre Jr.,28:13,5,13,.385,0,5,.000,1,1,1.000,3,2,5,2,2,1,0,2,11,9.9,-11
3,Paul Reed,27:49,4,10,.400,1,2,.500,2,2,1.000,4,3,7,3,4,1,1,3,11,13.9,-7
4,De'Anthony Melton,26:03,3,9,.333,3,9,.333,0,0,,0,3,3,0,4,0,0,4,9,7.2,-17
5,Patrick Beverley,23:57,1,4,.250,0,2,.000,2,2,1.000,0,2,2,3,1,2,1,4,4,4.1,-7
6,Nicolas Batum,19:08,3,6,.500,3,5,.600,0,0,,0,3,3,2,0,0,1,1,9,6.9,-1
7,Marcus Morris,17:13,2,5,.400,0,2,.000,0,0,,0,2,2,1,0,0,1,3,4,0.4,-9
8,Mo Bamba,13:12,2,3,.667,0,0,,1,1,1.000,2,3,5,2,0,0,1,0,5,6.4,+9
9,KJ Martin,7:38,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,1.3,+4
10,Robert Covington,4:49,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+1
11,Furkan Korkmaz,2:17,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+5
12,Danuel House Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
