,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kevin Durant,34:35,14,27,.519,1,3,.333,12,12,1.000,0,4,4,5,1,2,3,1,41,31.4,+7
1,Eric Gordon,31:04,8,14,.571,3,5,.600,2,2,1.000,2,3,5,8,1,0,1,0,21,22.3,+23
2,Grayson Allen,29:33,6,12,.500,1,3,.333,1,1,1.000,1,3,4,2,0,0,4,1,14,6.6,+6
3,Jusuf Nurkić,27:41,1,4,.250,0,1,.000,4,6,.667,3,1,4,7,2,3,2,2,6,11.4,+13
4,Keita Bates-Diop,19:53,0,3,.000,0,1,.000,0,0,,2,4,6,1,0,1,0,0,0,1.9,+1
5,Josh Okogie,28:54,3,6,.500,0,1,.000,4,5,.800,4,3,7,2,2,0,2,1,10,11.3,+9
6,Jordan Goodwin,20:59,2,7,.286,2,4,.500,2,2,1.000,0,7,7,3,1,1,2,2,8,7.0,+12
7,Yuta Watanabe,20:14,2,4,.500,1,3,.333,1,1,1.000,0,1,1,0,0,0,2,1,6,1.9,+13
8,Drew Eubanks,17:44,4,5,.800,0,0,,0,0,,1,2,3,1,1,3,2,4,8,7.6,+6
9,Saben Lee,2:35,2,3,.667,0,0,,0,0,,1,0,1,0,0,0,0,0,4,3.4,-5
10,Bol Bol,2:35,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-5
11,Udoka Azubuike,2:35,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-5
12,Chimezie Metu,1:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5
13,Nassir Little,Did Not Play,,,,,,,,,,,,,,,,,,,,
