,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Cade Cunningham,38:35,.513,.500,.250,.125,3.2,6.7,4.9,26.6,0.0,1.9,19.2,35.7,93,128,-7.7
1,Ausar Thompson,38:07,.500,.500,.214,.000,16.1,13.6,14.9,14.2,5.2,7.7,6.7,17.3,119,112,7.3
2,Isaiah Stewart,34:20,.581,.583,.333,.333,0.0,7.6,3.7,3.6,0.0,0.0,30.4,12.7,81,129,-9.2
3,Killian Hayes,34:03,.666,.563,.375,.500,0.0,7.6,3.7,18.9,0.0,2.2,0.0,12.6,154,128,-0.5
4,Jalen Duren,31:05,.600,.600,.000,.000,11.9,33.4,22.4,13.7,3.2,0.0,33.3,21.2,91,114,-5.3
5,Marcus Sasser,29:47,.688,.688,.375,.000,0.0,13.1,6.4,22.6,1.7,0.0,0.0,23.6,144,124,7.4
6,Joe Harris,13:05,.000,.000,1.000,.000,0.0,9.9,4.8,8.5,0.0,0.0,0.0,6.7,33,128,-13.0
7,Marvin Bagley III,11:20,.764,.600,.000,1.000,10.9,11.4,11.1,14.0,0.0,0.0,12.2,31.8,146,128,0.2
8,Stanley Umude,4:28,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0,131,-31.6
9,Malcolm Cazalon,2:35,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-9.1
10,Jared Rhoden,2:35,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-9.1
11,Jaden Ivey,Did Not Dress,,,,,,,,,,,,,,,
12,James Wiseman,Did Not Play,,,,,,,,,,,,,,,
