,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Franz Wagner,35:22,6,16,.375,3,9,.333,8,9,.889,0,5,5,3,1,1,3,2,23,15.3,+11
1,Paolo Banchero,35:08,5,12,.417,0,0,,4,9,.444,2,5,7,4,2,0,3,1,14,9.9,+2
2,Jalen Suggs,26:59,4,5,.800,0,1,.000,3,3,1.000,0,5,5,2,4,2,1,3,11,15.2,+3
3,Wendell Carter Jr.,26:05,2,7,.286,1,3,.333,3,4,.750,2,7,9,1,0,0,2,1,8,5.3,+6
4,Markelle Fultz,24:51,4,8,.500,0,2,.000,0,0,,1,1,2,6,0,0,1,0,8,8.2,+11
5,Cole Anthony,28:06,6,15,.400,3,7,.429,3,6,.500,1,3,4,2,0,1,1,3,18,10.2,-9
6,Moritz Wagner,21:55,8,8,1.000,1,1,1.000,0,1,.000,4,5,9,1,1,1,1,2,17,19.1,-1
7,Gary Harris,18:44,1,5,.200,1,3,.333,0,0,,0,1,1,1,0,0,1,0,3,-0.1,+2
8,Joe Ingles,15:03,0,1,.000,0,1,.000,0,0,,0,1,1,1,1,0,1,3,0,-0.9,+3
9,Jonathan Isaac,7:47,0,2,.000,0,1,.000,0,0,,0,2,2,1,1,0,0,1,0,0.5,-3
10,Goga Bitadze,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Anthony Black,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jett Howard,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,,,,,,
