,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jeremy Sochan,28:22,7,15,.467,1,2,.500,0,0,,1,3,4,2,0,0,1,1,15,8.9,+12
1,Devin Vassell,27:28,6,12,.500,1,5,.200,3,4,.750,0,3,3,5,1,0,1,0,16,14.0,+13
2,Tre Jones,27:05,5,9,.556,0,1,.000,1,1,1.000,0,2,2,5,0,1,2,2,11,8.7,+17
3,Victor Wembanyama,21:02,6,16,.375,0,4,.000,4,5,.800,3,9,12,10,0,0,0,1,16,18.2,+15
4,Julian Champagnie,20:55,1,3,.333,0,2,.000,0,0,,1,3,4,1,2,0,0,2,2,3.8,+9
5,Keldon Johnson,24:54,4,8,.500,1,2,.500,8,8,1.000,0,1,1,3,2,1,0,2,17,17.3,+12
6,Dominick Barlow,24:03,5,8,.625,0,0,,1,1,1.000,3,5,8,4,0,2,0,3,11,14.0,+10
7,Malaki Branham,20:55,2,7,.286,1,3,.333,2,2,1.000,1,1,2,3,0,0,1,2,7,4.2,+5
8,Cedi Osman,20:51,4,6,.667,1,3,.333,2,3,.667,1,5,6,3,2,0,0,0,11,14.3,+14
9,Doug McDermott,14:58,5,6,.833,4,5,.800,0,0,,0,2,2,0,0,0,0,0,14,12.4,-3
10,Blake Wesley,6:27,4,4,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,0,2,9,7.3,+4
11,Mamadi Diakite,1:30,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.9,+1
12,Sandro Mamukelashvili,1:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
13,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,,
